dept,origin,origin_type,level,seq,dist_m,lng,lat,det_img_file,det_text
資工系,光復第一宿舍,S,LARGE,18,90,120.2153816,22.99906774,output/output_0471.jpg,19 car
資工系,光復第一宿舍,S,LARGE,19,95,120.2153772,22.9990228,output/output_0472.jpg,4 car
資工系,光復第一宿舍,S,LARGE,20,100,120.2153728,22.99897786,output/output_0473.jpg,4 car
資工系,光復第一宿舍,S,LARGE,21,105,120.2153684,22.99893292,output/output_0474.jpg,2 bench
資工系,光復第一宿舍,S,LARGE,22,110,120.2154027,22.99891509,output/output_0475.jpg,2 bench
資工系,光復第一宿舍,S,LARGE,23,115,120.2154506,22.99890683,output/output_0476.jpg,2 bench
資工系,光復第一宿舍,S,LARGE,24,120,120.2154985,22.99889857,output/output_0477.jpg,2 bench
資工系,光復第一宿舍,S,LARGE,25,125,120.2155465,22.99889031,output/output_0478.jpg,10 bicycle
資工系,光復第一宿舍,S,LARGE,26,130,120.2155944,22.99888205,output/output_0479.jpg,12 bicycle
資工系,光復第一宿舍,S,LARGE,27,135,120.2156423,22.99887379,output/output_0480.jpg,1 bicycle
資工系,光復第一宿舍,S,LARGE,28,140,120.2156902,22.99886553,output/output_0481.jpg,1 bicycle
資工系,光復第一宿舍,S,LARGE,29,145,120.2157381,22.99885727,output/output_0482.jpg,
資工系,光復第一宿舍,S,LARGE,30,150,120.215786,22.99884901,output/output_0483.jpg,
資工系,光復第一宿舍,S,LARGE,31,155,120.215834,22.99884075,output/output_0484.jpg,"12 bicycle, 4 car"
資工系,光復第一宿舍,S,LARGE,32,160,120.2158819,22.99883249,output/output_0485.jpg,"2 car, 5 bicycle"
資工系,光復第一宿舍,S,LARGE,33,165,120.2159298,22.99882423,output/output_0486.jpg,5 car
資工系,光復第一宿舍,S,LARGE,34,170,120.2159777,22.99881596,output/output_0487.jpg,
資工系,光復第一宿舍,S,LARGE,35,175,120.2160256,22.9988077,output/output_0488.jpg,
資工系,光復第一宿舍,S,LARGE,36,180,120.2160735,22.99879944,output/output_0489.jpg,7 bicycle
資工系,光復第一宿舍,S,LARGE,37,185,120.2161215,22.99879118,output/output_0490.jpg,"1 car, 1 truck, 1 bottle, 1 person"
資工系,光復第一宿舍,S,LARGE,38,190,120.2161694,22.99878292,output/output_0491.jpg,"1 car, 1 truck, 1 bottle, 1 person"
資工系,光復第一宿舍,S,LARGE,39,195,120.2162173,22.99877466,output/output_0492.jpg,"1 car, 1 truck, 1 bottle, 1 person"
資工系,光復第一宿舍,S,LARGE,40,200,120.2162652,22.9987664,output/output_0493.jpg,"1 car, 1 truck, 1 bottle, 1 person"
資工系,光復第一宿舍,S,LARGE,41,205,120.2163131,22.99875814,output/output_0494.jpg,2 bicycle
資工系,光復第一宿舍,S,LARGE,42,210,120.216361,22.99874988,output/output_0495.jpg,"11 bicycle, 1 person"
資工系,光復第一宿舍,S,LARGE,43,215,120.216409,22.99874161,output/output_0496.jpg,"11 bicycle, 1 person"
資工系,光復第一宿舍,S,LARGE,44,220,120.2164569,22.99873335,output/output_0497.jpg,13 bicycle
資工系,光復第一宿舍,S,LARGE,45,225,120.2165043,22.99872802,output/output_0498.jpg,13 bicycle
資工系,光復第一宿舍,S,LARGE,46,230,120.216547,22.9987497,output/output_0499.jpg,1 bicycle
資工系,光復第一宿舍,S,LARGE,47,235,120.2165852,22.99875238,output/output_0500.jpg,1 bicycle
資工系,光復第一宿舍,S,LARGE,48,240,120.2166139,22.9987159,output/output_0501.jpg,1 car
資工系,光復第一宿舍,S,LARGE,49,245,120.2166532,22.99869512,output/output_0502.jpg,1 car
資工系,光復第一宿舍,S,LARGE,50,250,120.2167012,22.99868687,output/output_0503.jpg,2 car
資工系,光復第一宿舍,S,LARGE,51,255,120.2167491,22.99867863,output/output_0504.jpg,1 car
資工系,光復第一宿舍,S,LARGE,52,260,120.216797,22.99867038,output/output_0505.jpg,1 car
資工系,光復第一宿舍,S,LARGE,53,265,120.2168449,22.99866214,output/output_0506.jpg,"4 bicycle, 2 car"
資工系,光復第一宿舍,S,LARGE,54,270,120.2168928,22.99865389,output/output_0507.jpg,"4 bicycle, 2 car"
資工系,光復第一宿舍,S,LARGE,55,275,120.2169407,22.99864564,output/output_0508.jpg,"1 car, 7 bicycle, 1 motorcycle"
資工系,光復第一宿舍,S,LARGE,56,280,120.2169887,22.9986374,output/output_0509.jpg,"2 car, 8 bicycle, 1 motorcycle"
資工系,光復第一宿舍,S,LARGE,57,285,120.2170366,22.99862915,output/output_0510.jpg,"1 car, 1 bicycle"
資工系,光復第一宿舍,S,LARGE,58,290,120.2170845,22.99862091,output/output_0511.jpg,"1 car, 1 bicycle"
資工系,光復第一宿舍,S,LARGE,59,295,120.2171324,22.9986125,output/output_0512.jpg,"1 car, 1 bicycle"
資工系,光復第一宿舍,S,LARGE,60,300,120.2171802,22.99860389,output/output_0513.jpg,11 bicycle
資工系,光復第一宿舍,S,LARGE,61,305,120.2172281,22.99859528,output/output_0514.jpg,11 bicycle
資工系,光復第一宿舍,S,LARGE,62,310,120.2172759,22.99858667,output/output_0515.jpg,15 bicycle
資工系,光復第一宿舍,S,LARGE,63,315,120.2173238,22.99857806,output/output_0516.jpg,12 bicycle
資工系,光復第一宿舍,S,LARGE,64,320,120.2173716,22.99856945,output/output_0517.jpg,12 bicycle
資工系,光復第一宿舍,S,LARGE,65,325,120.2174195,22.99856084,output/output_0518.jpg,"9 bicycle, 1 car"
資工系,光復第一宿舍,S,LARGE,66,330,120.2174673,22.99855223,output/output_0519.jpg,"9 bicycle, 1 car"
資工系,光復第一宿舍,S,LARGE,67,335,120.2175151,22.99854362,output/output_0520.jpg,"11 bicycle, 1 person"
資工系,光復第一宿舍,S,LARGE,68,340,120.217563,22.99853502,output/output_0521.jpg,"11 bicycle, 1 person"
資工系,光復第一宿舍,S,LARGE,69,345,120.2176108,22.99852641,output/output_0522.jpg,"11 bicycle, 1 person"
資工系,光復第一宿舍,S,LARGE,70,350,120.2176587,22.9985178,output/output_0523.jpg,"8 bicycle, 4 person, 2 car, 1 backpack"
資工系,光復第一宿舍,S,LARGE,71,355,120.2177065,22.99850919,output/output_0524.jpg,"8 bicycle, 4 person, 2 car, 1 backpack"
資工系,光復第一宿舍,S,LARGE,72,360,120.2177544,22.99850058,output/output_0525.jpg,"8 bicycle, 4 person, 2 car, 1 backpack"
資工系,光復第一宿舍,S,LARGE,73,365,120.2178022,22.99849197,output/output_0526.jpg,"1 person, 11 bicycle, 1 car"
資工系,光復第一宿舍,S,LARGE,74,370,120.2178501,22.99848336,output/output_0527.jpg,"1 person, 11 bicycle, 1 car"
資工系,光復第一宿舍,S,LARGE,75,375,120.2178979,22.99847475,output/output_0528.jpg,"8 bicycle, 1 car"
醫學院,總圖書館,S,LARGE,0,0,120.2198443,22.9996264,output/output_0529.jpg,"8 bicycle, 1 car"
醫學院,總圖書館,S,LARGE,1,5,120.2198875,22.99964726,output/output_0530.jpg,
醫學院,總圖書館,S,LARGE,2,10,120.2199307,22.99966812,output/output_0531.jpg,1 person
醫學院,總圖書館,S,LARGE,3,15,120.219974,22.99968898,output/output_0532.jpg,"2 person, 1 bicycle, 1 car"
醫學院,總圖書館,S,LARGE,4,20,120.2200172,22.99970984,output/output_0533.jpg,1 person
醫學院,總圖書館,S,LARGE,5,25,120.2200604,22.9997307,output/output_0534.jpg,
醫學院,總圖書館,S,LARGE,6,30,120.2201036,22.99975156,output/output_0535.jpg,"11 bicycle, 1 person"
醫學院,總圖書館,S,LARGE,7,35,120.2201468,22.99977242,output/output_0536.jpg,"6 bicycle, 1 person, 1 fire hydrant"
醫學院,總圖書館,S,LARGE,8,40,120.2201901,22.99979328,output/output_0537.jpg,"6 bicycle, 1 person, 1 fire hydrant"
醫學院,總圖書館,S,LARGE,9,45,120.2202333,22.99981414,output/output_0538.jpg,4 bicycle
醫學院,總圖書館,S,LARGE,10,50,120.2202765,22.999835,output/output_0539.jpg,4 bicycle
醫學院,總圖書館,S,LARGE,11,55,120.2203197,22.99985586,output/output_0540.jpg,2 potted plant
醫學院,總圖書館,S,LARGE,12,60,120.2203629,22.99987672,output/output_0541.jpg,2 potted plant
醫學院,總圖書館,S,LARGE,13,65,120.220409,22.99988448,output/output_0542.jpg,2 potted plant
醫學院,總圖書館,S,LARGE,14,70,120.2204575,22.99988047,output/output_0543.jpg,"10 bicycle, 1 person"
醫學院,總圖書館,S,LARGE,15,75,120.2205061,22.99987733,output/output_0544.jpg,"10 bicycle, 1 person"
醫學院,總圖書館,S,LARGE,16,80,120.2205215,22.99991076,output/output_0545.jpg,"8 bicycle, 1 person"
醫學院,總圖書館,S,LARGE,17,85,120.2205261,22.99995569,output/output_0546.jpg,"8 bicycle, 1 person, 1 bench"
醫學院,總圖書館,S,LARGE,18,90,120.2205306,23.00000061,output/output_0547.jpg,"8 bicycle, 1 person, 1 bench"
醫學院,總圖書館,S,LARGE,19,95,120.2205352,23.00004554,output/output_0548.jpg,"9 bicycle, 3 person"
醫學院,總圖書館,S,LARGE,20,100,120.2205397,23.00009046,output/output_0549.jpg,"9 bicycle, 3 person"
醫學院,總圖書館,S,LARGE,21,105,120.2205443,23.00013538,output/output_0550.jpg,"12 bicycle, 4 person"
醫學院,總圖書館,S,LARGE,22,110,120.2205489,23.00018031,output/output_0551.jpg,"12 bicycle, 4 person"
醫學院,總圖書館,S,LARGE,23,115,120.2205534,23.00022523,output/output_0552.jpg,"15 bicycle, 1 person"
醫學院,總圖書館,S,LARGE,24,120,120.220558,23.00027016,output/output_0553.jpg,"15 bicycle, 1 person"
醫學院,總圖書館,S,LARGE,25,125,120.2205625,23.00031508,output/output_0554.jpg,"10 bicycle, 1 person"
醫學院,總圖書館,S,LARGE,26,130,120.2205671,23.00036001,output/output_0555.jpg,"10 bicycle, 1 person"
醫學院,總圖書館,S,LARGE,27,135,120.2205716,23.00040493,output/output_0556.jpg,"10 bicycle, 3 person"
醫學院,總圖書館,S,LARGE,28,140,120.2205762,23.00044986,output/output_0557.jpg,"10 bicycle, 3 person"
醫學院,總圖書館,S,LARGE,29,145,120.2205807,23.00049478,output/output_0558.jpg,"10 bicycle, 3 person"
醫學院,總圖書館,S,LARGE,30,150,120.2205853,23.00053971,output/output_0559.jpg,
醫學院,總圖書館,S,LARGE,31,155,120.2205898,23.00058463,output/output_0560.jpg,
醫學院,總圖書館,S,LARGE,32,160,120.2205944,23.00062956,output/output_0561.jpg,2 motorcycle
醫學院,總圖書館,S,LARGE,33,165,120.2205991,23.00067447,output/output_0562.jpg,1 person
醫學院,總圖書館,S,LARGE,34,170,120.2206042,23.00071934,output/output_0563.jpg,1 person
醫學院,總圖書館,S,LARGE,35,175,120.2206092,23.00076422,output/output_0564.jpg,1 person
醫學院,總圖書館,S,LARGE,36,180,120.2206141,23.00080912,output/output_0565.jpg,
醫學院,總圖書館,S,LARGE,37,185,120.220619,23.00085401,output/output_0566.jpg,"2 person, 4 potted plant, 1 bench"
醫學院,總圖書館,S,LARGE,38,190,120.220623,23.00089897,output/output_0567.jpg,"2 person, 4 potted plant, 1 bench"
醫學院,總圖書館,S,LARGE,39,195,120.2206262,23.000944,output/output_0568.jpg,"2 person, 4 potted plant, 1 bench"
資工系,總圖書館,S,LARGE,0,0,120.2198457,22.9995813,output/output_0569.jpg,"2 person, 4 potted plant, 1 bench"
資工系,總圖書館,S,LARGE,1,5,120.2198472,22.9995362,output/output_0570.jpg,"2 person, 4 potted plant, 1 bench"
資工系,總圖書館,S,LARGE,2,10,120.2198486,22.99949109,output/output_0571.jpg,"10 bicycle, 1 bench, 2 person"
資工系,總圖書館,S,LARGE,3,15,120.2198501,22.99944599,output/output_0572.jpg,"10 bicycle, 1 bench, 2 person"
資工系,總圖書館,S,LARGE,4,20,120.2198515,22.99940089,output/output_0573.jpg,"10 bicycle, 1 bench, 2 person"
資工系,總圖書館,S,LARGE,5,25,120.2198782,22.99937534,output/output_0574.jpg,"10 bicycle, 1 bench, 2 person"
資工系,總圖書館,S,LARGE,6,30,120.2199259,22.99936607,output/output_0575.jpg,"13 bicycle, 1 car"
資工系,總圖書館,S,LARGE,7,35,120.2199736,22.9993568,output/output_0576.jpg,"20 bicycle, 1 person, 2 car, 1 backpack"
資工系,總圖書館,S,LARGE,8,40,120.2200213,22.99934753,output/output_0577.jpg,"21 bicycle, 1 person, 2 car, 1 backpack"
資工系,總圖書館,S,LARGE,9,45,120.220069,22.99933826,output/output_0578.jpg,"18 bicycle, 1 person"
資工系,總圖書館,S,LARGE,10,50,120.2201167,22.99932899,output/output_0579.jpg,"1 person, 16 bicycle, 1 car"
資工系,總圖書館,S,LARGE,11,55,120.2201644,22.99931972,output/output_0580.jpg,"1 person, 16 bicycle, 1 car"
資工系,總圖書館,S,LARGE,12,60,120.2202121,22.99931045,output/output_0581.jpg,"3 car, 8 bicycle, 2 person"
資工系,總圖書館,S,LARGE,13,65,120.220259,22.99929947,output/output_0582.jpg,"3 car, 8 bicycle, 2 person"
資工系,總圖書館,S,LARGE,14,70,120.2202968,22.99927102,output/output_0583.jpg,"4 car, 7 bicycle"
資工系,總圖書館,S,LARGE,15,75,120.2203346,22.99924256,output/output_0584.jpg,"1 person, 3 car, 4 bicycle"
資工系,總圖書館,S,LARGE,16,80,120.2203724,22.9992141,output/output_0585.jpg,"1 person, 3 car, 4 bicycle"
資工系,總圖書館,S,LARGE,17,85,120.2204102,22.99918564,output/output_0586.jpg,"2 car, 1 person"
資工系,總圖書館,S,LARGE,18,90,120.2204481,22.99915718,output/output_0587.jpg,1 bench
資工系,總圖書館,S,LARGE,19,95,120.2204481,22.99911369,output/output_0588.jpg,1 bench
資工系,總圖書館,S,LARGE,20,100,120.2204444,22.9990687,output/output_0589.jpg,"1 person, 1 bicycle, 1 bench, 1 motorcycle"
資工系,總圖書館,S,LARGE,21,105,120.2204407,22.99902371,output/output_0590.jpg,"1 person, 1 bicycle, 1 bench, 1 motorcycle"
資工系,總圖書館,S,LARGE,22,110,120.220437,22.99897872,output/output_0591.jpg,4 car
資工系,總圖書館,S,LARGE,23,115,120.2204332,22.99893373,output/output_0592.jpg,4 car
資工系,總圖書館,S,LARGE,24,120,120.2204295,22.99888874,output/output_0593.jpg,4 car
資工系,總圖書館,S,LARGE,25,125,120.2204256,22.99884376,output/output_0594.jpg,"8 car, 1 motorcycle"
資工系,總圖書館,S,LARGE,26,130,120.2204218,22.99879877,output/output_0595.jpg,"9 car, 1 person"
資工系,總圖書館,S,LARGE,27,135,120.220418,22.99875379,output/output_0596.jpg,"3 car, 3 person, 6 motorcycle"
資工系,總圖書館,S,LARGE,28,140,120.2204142,22.99870881,output/output_0597.jpg,"3 car, 4 person, 6 motorcycle"
資工系,總圖書館,S,LARGE,29,145,120.2204104,22.99866382,output/output_0598.jpg,"3 car, 3 person, 5 motorcycle"
資工系,總圖書館,S,LARGE,30,150,120.2204066,22.99861884,output/output_0599.jpg,1 bicycle
資工系,總圖書館,S,LARGE,31,155,120.2204027,22.99857386,output/output_0600.jpg,"1 motorcycle, 1 bicycle"
資工系,總圖書館,S,LARGE,32,160,120.2203989,22.99852887,output/output_0601.jpg,1 bird
資工系,總圖書館,S,LARGE,33,165,120.2203951,22.99848389,output/output_0602.jpg,
資工系,總圖書館,S,LARGE,34,170,120.2203913,22.99843891,output/output_0603.jpg,
資工系,總圖書館,S,LARGE,35,175,120.2203875,22.99839392,output/output_0604.jpg,1 person
資工系,總圖書館,S,LARGE,36,180,120.2203837,22.99834894,output/output_0605.jpg,
工程系/化工系,總圖書館,S,LARGE,0,0,120.220463,22.99891512,output/output_0606.jpg,
工程系/化工系,總圖書館,S,LARGE,1,5,120.2205115,22.9989114,output/output_0607.jpg,2 person
工程系/化工系,總圖書館,S,LARGE,2,10,120.2205601,22.99890768,output/output_0608.jpg,2 person
工程系/化工系,總圖書館,S,LARGE,3,15,120.2206087,22.99890396,output/output_0609.jpg,2 bench
工程系/化工系,總圖書館,S,LARGE,4,20,120.2206573,22.99890024,output/output_0610.jpg,2 bench
工程系/化工系,總圖書館,S,LARGE,5,25,120.2207058,22.99889652,output/output_0611.jpg,
工程系/化工系,總圖書館,S,LARGE,6,30,120.2207544,22.9988928,output/output_0612.jpg,
工程系/化工系,總圖書館,S,LARGE,7,35,120.220803,22.99888908,output/output_0613.jpg,
工程系/化工系,總圖書館,S,LARGE,8,40,120.2208515,22.99888536,output/output_0614.jpg,
工程系/化工系,總圖書館,S,LARGE,9,45,120.2209001,22.99888164,output/output_0615.jpg,
工程系/化工系,總圖書館,S,LARGE,10,50,120.2209487,22.99887792,output/output_0616.jpg,1 bicycle
工程系/化工系,總圖書館,S,LARGE,11,55,120.2209973,22.9988742,output/output_0617.jpg,1 bicycle
工程系/化工系,總圖書館,S,LARGE,12,60,120.2210458,22.99887047,output/output_0618.jpg,"2 car, 6 bicycle"
工程系/化工系,總圖書館,S,LARGE,13,65,120.2210944,22.99886675,output/output_0619.jpg,"2 car, 6 bicycle"
工程系/化工系,總圖書館,S,LARGE,14,70,120.221143,22.99886303,output/output_0620.jpg,"2 bicycle, 3 person, 3 car"
工程系/化工系,總圖書館,S,LARGE,15,75,120.2211916,22.99885931,output/output_0621.jpg,"1 car, 2 bicycle"
工程系/化工系,總圖書館,S,LARGE,16,80,120.2212401,22.99885559,output/output_0622.jpg,"1 person, 3 bicycle"
工程系/化工系,總圖書館,S,LARGE,17,85,120.2212887,22.99885187,output/output_0623.jpg,"1 car, 1 person, 1 bicycle"
工程系/化工系,總圖書館,S,LARGE,18,90,120.2213373,22.99884815,output/output_0624.jpg,"1 car, 1 person, 1 bicycle"
工程系/化工系,總圖書館,S,LARGE,19,95,120.2213859,22.99884443,output/output_0625.jpg,
工程系/化工系,總圖書館,S,LARGE,20,100,120.2214344,22.99884071,output/output_0626.jpg,"1 car, 1 bicycle"
工程系/化工系,總圖書館,S,LARGE,21,105,120.221483,22.99883699,output/output_0627.jpg,
工程系/化工系,總圖書館,S,LARGE,22,110,120.2215316,22.99883327,output/output_0628.jpg,1 car
工程系/化工系,總圖書館,S,LARGE,23,115,120.2215802,22.99882955,output/output_0629.jpg,
工程系/化工系,總圖書館,S,LARGE,24,120,120.2216287,22.99882583,output/output_0630.jpg,"1 car, 1 bicycle"
工程系/化工系,總圖書館,S,LARGE,25,125,120.2216773,22.9988221,output/output_0631.jpg,
工程系/化工系,總圖書館,S,LARGE,26,130,120.2217259,22.99881838,output/output_0632.jpg,"4 car, 4 bicycle, 1 person"
工程系/化工系,總圖書館,S,LARGE,27,135,120.2217745,22.99881466,output/output_0633.jpg,"4 car, 4 bicycle, 1 person"
工程系/化工系,總圖書館,S,LARGE,28,140,120.221823,22.99881094,output/output_0634.jpg,5 car
工程系/化工系,總圖書館,S,LARGE,29,145,120.2218716,22.99880722,output/output_0635.jpg,5 car
工程系/化工系,總圖書館,S,LARGE,30,150,120.2219202,22.9988035,output/output_0636.jpg,3 car
工程系/化工系,總圖書館,S,LARGE,31,155,120.2219687,22.99879978,output/output_0637.jpg,3 car
工程系/化工系,總圖書館,S,LARGE,32,160,120.2220173,22.99879606,output/output_0638.jpg,"1 person, 1 car, 1 bicycle"
工程系/化工系,總圖書館,S,LARGE,33,165,120.2220452,22.99877612,output/output_0639.jpg,"3 bicycle, 1 person"
工程系/化工系,總圖書館,S,LARGE,34,170,120.2220411,22.99873116,output/output_0640.jpg,9 car
工程系/化工系,總圖書館,S,LARGE,35,175,120.222037,22.9986862,output/output_0641.jpg,9 car
工程系/化工系,總圖書館,S,LARGE,36,180,120.2220661,22.99866776,output/output_0642.jpg,5 car
工程系/化工系,總圖書館,S,LARGE,37,185,120.2221052,22.99865734,output/output_0643.jpg,5 car
工程系/化工系,總圖書館,S,LARGE,38,190,120.2221012,22.99861236,output/output_0644.jpg,5 car
工程系/化工系,總圖書館,S,LARGE,39,195,120.2220972,22.99856739,output/output_0645.jpg,5 car
工程系/化工系,總圖書館,S,LARGE,40,200,120.2220932,22.99852242,output/output_0646.jpg,4 car
工程系/化工系,總圖書館,S,LARGE,41,205,120.2220893,22.99847745,output/output_0647.jpg,4 car
工程系/化工系,總圖書館,S,LARGE,42,210,120.2220853,22.99843248,output/output_0648.jpg,4 car
工程系/化工系,總圖書館,S,LARGE,43,215,120.2220813,22.99838751,output/output_0649.jpg,7 car
醫學院,第一學生活動中心,S,LARGE,0,0,120.2161756,22.9978556,output/output_0650.jpg,7 car
醫學院,第一學生活動中心,S,LARGE,1,5,120.2162236,22.99784799,output/output_0651.jpg,7 car
醫學院,第一學生活動中心,S,LARGE,2,10,120.2162717,22.99784037,output/output_0652.jpg,3 car
醫學院,第一學生活動中心,S,LARGE,3,15,120.2163197,22.99783276,output/output_0653.jpg,3 car
醫學院,第一學生活動中心,S,LARGE,4,20,120.2163678,22.99782514,output/output_0654.jpg,2 car
醫學院,第一學生活動中心,S,LARGE,5,25,120.2164158,22.99781753,output/output_0655.jpg,2 car
醫學院,第一學生活動中心,S,LARGE,6,30,120.2164638,22.99780991,output/output_0656.jpg,2 car
醫學院,第一學生活動中心,S,LARGE,7,35,120.2165119,22.9978023,output/output_0657.jpg,1 car
醫學院,第一學生活動中心,S,LARGE,8,40,120.2165599,22.99779468,output/output_0658.jpg,1 car
醫學院,第一學生活動中心,S,LARGE,9,45,120.216608,22.99778707,output/output_0659.jpg,
醫學院,第一學生活動中心,S,LARGE,10,50,120.216656,22.99777946,output/output_0660.jpg,
醫學院,第一學生活動中心,S,LARGE,11,55,120.216704,22.99777184,output/output_0661.jpg,
醫學院,第一學生活動中心,S,LARGE,12,60,120.2167521,22.99776423,output/output_0662.jpg,1 person
醫學院,第一學生活動中心,S,LARGE,13,65,120.2168001,22.99775661,output/output_0663.jpg,1 person
醫學院,第一學生活動中心,S,LARGE,14,70,120.2168482,22.997749,output/output_0664.jpg,1 person
醫學院,第一學生活動中心,S,LARGE,15,75,120.2168962,22.99774138,output/output_0665.jpg,1 person
醫學院,第一學生活動中心,S,LARGE,16,80,120.2169442,22.99773377,output/output_0666.jpg,
醫學院,第一學生活動中心,S,LARGE,17,85,120.2169625,22.9977642,output/output_0667.jpg,
醫學院,第一學生活動中心,S,LARGE,18,90,120.2169697,22.99780884,output/output_0668.jpg,1 car
醫學院,第一學生活動中心,S,LARGE,19,95,120.2169768,22.99785347,output/output_0669.jpg,1 car
醫學院,第一學生活動中心,S,LARGE,20,100,120.216984,22.9978981,output/output_0670.jpg,1 bench
醫學院,第一學生活動中心,S,LARGE,21,105,120.2169912,22.99794273,output/output_0671.jpg,1 bench
醫學院,第一學生活動中心,S,LARGE,22,110,120.2169983,22.99798736,output/output_0672.jpg,4 car
醫學院,第一學生活動中心,S,LARGE,23,115,120.2170055,22.998032,output/output_0673.jpg,"3 car, 1 motorcycle"
醫學院,第一學生活動中心,S,LARGE,24,120,120.2170127,22.99807663,output/output_0674.jpg,"3 car, 1 motorcycle"
醫學院,第一學生活動中心,S,LARGE,25,125,120.2170203,22.99812118,output/output_0675.jpg,"1 car, 11 motorcycle"
醫學院,第一學生活動中心,S,LARGE,26,130,120.2170285,22.99816568,output/output_0676.jpg,9 motorcycle
醫學院,第一學生活動中心,S,LARGE,27,135,120.2170366,22.99821017,output/output_0677.jpg,3 car
醫學院,第一學生活動中心,S,LARGE,28,140,120.2170447,22.99825466,output/output_0678.jpg,"1 traffic light, 2 car, 1 motorcycle"
醫學院,第一學生活動中心,S,LARGE,29,145,120.2170528,22.99829915,output/output_0679.jpg,"1 traffic light, 2 car, 1 motorcycle"
醫學院,第一學生活動中心,S,LARGE,30,150,120.2170609,22.99834364,output/output_0680.jpg,"3 car, 2 person"
醫學院,第一學生活動中心,S,LARGE,31,155,120.217069,22.99838813,output/output_0681.jpg,"3 car, 2 person"
醫學院,第一學生活動中心,S,LARGE,32,160,120.2170772,22.99843262,output/output_0682.jpg,"3 car, 2 person"
醫學院,第一學生活動中心,S,LARGE,33,165,120.2170853,22.99847712,output/output_0683.jpg,1 bus
醫學院,第一學生活動中心,S,LARGE,34,170,120.2170934,22.99852161,output/output_0684.jpg,2 bicycle
醫學院,第一學生活動中心,S,LARGE,35,175,120.2171015,22.9985661,output/output_0685.jpg,2 bicycle
醫學院,第一學生活動中心,S,LARGE,36,180,120.2190226,22.99846897,output/output_0686.jpg,2 bicycle
醫學院,第一學生活動中心,S,LARGE,37,185,120.2190261,22.99851398,output/output_0687.jpg,2 bicycle
醫學院,第一學生活動中心,S,LARGE,38,190,120.2190296,22.99855898,output/output_0688.jpg,
醫學院,第一學生活動中心,S,LARGE,39,195,120.219033,22.99860399,output/output_0689.jpg,
醫學院,第一學生活動中心,S,LARGE,40,200,120.2190365,22.99864899,output/output_0690.jpg,1 person
醫學院,第一學生活動中心,S,LARGE,41,205,120.21904,22.998694,output/output_0691.jpg,1 person
醫學院,第一學生活動中心,S,LARGE,42,210,120.2190435,22.99873901,output/output_0692.jpg,1 person
醫學院,第一學生活動中心,S,LARGE,43,215,120.219047,22.99878401,output/output_0693.jpg,1 person
醫學院,第一學生活動中心,S,LARGE,44,220,120.2190506,22.99882901,output/output_0694.jpg,1 person
醫學院,第一學生活動中心,S,LARGE,45,225,120.2190546,22.99887398,output/output_0695.jpg,1 person
醫學院,第一學生活動中心,S,LARGE,46,230,120.2190587,22.99891894,output/output_0696.jpg,"2 person, 3 potted plant"
醫學院,第一學生活動中心,S,LARGE,47,235,120.2190627,22.99896391,output/output_0697.jpg,"2 person, 3 potted plant"
醫學院,第一學生活動中心,S,LARGE,48,240,120.2190668,22.99900888,output/output_0698.jpg,"2 person, 3 potted plant"
醫學院,第一學生活動中心,S,LARGE,49,245,120.2190708,22.99905384,output/output_0699.jpg,"2 person, 2 potted plant"
醫學院,第一學生活動中心,S,LARGE,50,250,120.2190749,22.99909881,output/output_0700.jpg,"4 person, 4 bicycle, 1 potted plant"
醫學院,第一學生活動中心,S,LARGE,51,255,120.2190789,22.99914377,output/output_0701.jpg,"7 bicycle, 3 person, 1 potted plant"
醫學院,第一學生活動中心,S,LARGE,52,260,120.219083,22.99918874,output/output_0702.jpg,"7 bicycle, 3 person, 1 potted plant"
醫學院,第一學生活動中心,S,LARGE,53,265,120.2190871,22.9992337,output/output_0703.jpg,"10 bicycle, 3 person, 1 potted plant"
醫學院,第一學生活動中心,S,LARGE,54,270,120.2190911,22.99927867,output/output_0704.jpg,"10 bicycle, 3 person, 1 potted plant"
醫學院,第一學生活動中心,S,LARGE,55,275,120.2190952,22.99932363,output/output_0705.jpg,"2 bicycle, 2 person"
醫學院,第一學生活動中心,S,LARGE,56,280,120.2191225,22.99934629,output/output_0706.jpg,"2 bicycle, 2 person"
醫學院,第一學生活動中心,S,LARGE,57,285,120.2191712,22.99934857,output/output_0707.jpg,"8 bicycle, 2 person"
醫學院,第一學生活動中心,S,LARGE,58,290,120.2192199,22.99935084,output/output_0708.jpg,"9 bicycle, 2 person"
醫學院,第一學生活動中心,S,LARGE,59,295,120.2192686,22.99935312,output/output_0709.jpg,"7 bicycle, 2 person"
醫學院,第一學生活動中心,S,LARGE,60,300,120.2193173,22.99935539,output/output_0710.jpg,"2 person, 2 bicycle, 2 airplane"
醫學院,第一學生活動中心,S,LARGE,61,305,120.2193659,22.99935767,output/output_0711.jpg,"2 person, 2 bicycle, 2 airplane"
醫學院,第一學生活動中心,S,LARGE,62,310,120.2194146,22.99935994,output/output_0712.jpg,"2 person, 2 bicycle, 2 airplane"
醫學院,第一學生活動中心,S,LARGE,63,315,120.2194633,22.99936222,output/output_0713.jpg,"5 bicycle, 2 person"
醫學院,第一學生活動中心,S,LARGE,64,320,120.219512,22.99936449,output/output_0714.jpg,
醫學院,第一學生活動中心,S,LARGE,65,325,120.2195606,22.99936677,output/output_0715.jpg,
